StartDate	EndDate	Status	IPAddress	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	LocationLatitude	LocationLongitude	DistributionChannel	UserLanguage	Q21_1	Q21_2	Q21_3	Q21_4	Q21_5	Q21_6	Q21_7	Q21_8	Q21_9	Q21_10	Q21_11	Q21_12	Q21_13	Q21_14	Q21_15	Q21_16	Q21_17	Q21_18	Q21_19	Q21_20	Q22
2021/1/14 3:33	2021/1/14 3:35	IP Address	59.64.54.119	100	75	TRUE	2021/1/14 3:35	R_3L5UtrKWkMkt7b8					24.31170654	109.3861084	anonymous	ZH-S	中立	中立	中立	中立	比较反对	反对	反对	反对	比较反对	比较反对	完全同意	同意	完全同意	同意	完全反对	反对	反对	完全反对	比较反对	同意	有点不满意
2021/1/14 3:37	2021/1/14 3:39	IP Address	59.64.54.119	100	94	TRUE	2021/1/14 3:39	R_cSde5yK7Eaugm1X					24.31170654	109.3861084	anonymous	ZH-S	中立	比较同意	同意	中立	比较同意	比较同意	比较反对	比较同意	同意	比较反对	反对	同意	比较反对	比较反对	反对	比较同意	同意	比较反对	比较反对	同意	有点满意
2021/1/14 3:41	2021/1/14 3:42	IP Address	59.64.54.119	100	53	TRUE	2021/1/14 3:42	R_2sbYNoquoVJ9X58					24.31170654	109.3861084	anonymous	ZH-S	同意	同意	同意	同意	同意	比较同意	比较反对	同意	同意	同意	比较反对	比较反对	比较反对	反对	同意	比较同意	比较同意	同意	比较同意	同意	有点满意
2021/1/14 3:45	2021/1/14 3:46	IP Address	59.64.54.119	100	61	TRUE	2021/1/14 3:46	R_31SKPSud4uk9RNU					24.31170654	109.3861084	anonymous	ZH-S	同意	同意	同意	同意	比较同意	同意	完全同意	比较同意	完全同意	完全同意	中立	中立	比较反对	比较反对	同意	比较同意	比较反对	比较反对	比较同意	同意	一般满意
2021/1/14 4:14	2021/1/14 4:15	IP Address	59.64.54.119	100	85	TRUE	2021/1/14 4:15	R_2zRNYdiw5rrdo75					24.31170654	109.3861084	anonymous	ZH-S	比较反对	同意	同意	同意	比较同意	比较反对	比较同意	比较反对	完全同意	比较反对	比较同意	同意	比较同意	比较反对	比较同意	反对	反对	中立	比较同意	同意	有点满意
2021/1/14 4:18	2021/1/14 4:19	IP Address	59.64.54.119	100	60	TRUE	2021/1/14 4:19	R_279ah26CI3NZNp0					24.31170654	109.3861084	anonymous	ZH-S	比较反对	同意	比较反对	比较同意	同意	同意	完全同意	比较同意	完全同意	同意	完全同意	比较反对	同意	比较反对	比较同意	反对	比较反对	比较反对	比较同意	同意	一般满意
2021/1/14 4:21	2021/1/14 4:23	IP Address	59.64.54.119	100	70	TRUE	2021/1/14 4:23	R_8DrE2cKjvBiKCv7					24.31170654	109.3861084	anonymous	ZH-S	反对	反对	比较反对	比较同意	比较反对	中立	比较反对	比较反对	反对	反对	比较反对	同意	反对	同意	反对	反对	同意	反对	比较反对	同意	一般不满意
2021/1/14 4:25	2021/1/14 4:26	IP Address	59.64.54.119	100	57	TRUE	2021/1/14 4:26	R_1nWbf7K1dmZaLJd					24.31170654	109.3861084	anonymous	ZH-S	中立	比较反对	比较反对	中立	比较反对	中立	比较反对	比较反对	同意	比较同意	中立	中立	比较同意	比较反对	比较同意	反对	反对	比较反对	比较反对	同意	中立
2021/1/14 4:46	2021/1/14 4:48	IP Address	59.64.54.119	100	103	TRUE	2021/1/14 4:48	R_2PnFinchjyeDCUB					24.31170654	109.3861084	anonymous	ZH-S	完全反对	完全反对	完全反对	比较反对	反对	反对	完全反对	反对	反对	完全反对	反对	同意	中立	同意	反对	完全反对	完全反对	完全反对	完全反对	同意	一般不满意
2021/1/14 4:50	2021/1/14 4:52	IP Address	59.64.54.119	100	106	TRUE	2021/1/14 4:52	R_1FtxEkGoISMg7KC					24.31170654	109.3861084	anonymous	ZH-S	反对	中立	反对	比较反对	中立	比较同意	中立	比较同意	比较同意	中立	比较反对	同意	中立	比较反对	反对	完全反对	比较反对	比较反对	比较反对	同意	有点满意
2021/1/14 4:55	2021/1/14 4:57	IP Address	59.64.54.119	100	107	TRUE	2021/1/14 4:57	R_1IBnzQCY2gmTBrz					24.31170654	109.3861084	anonymous	ZH-S	中立	中立	中立	比较同意	比较同意	中立	比较同意	比较同意	比较同意	比较同意	比较同意	中立	完全同意	中立	中立	中立	比较反对	比较反对	比较反对	同意	有点满意
2021/1/14 4:59	2021/1/14 5:01	IP Address	59.64.54.119	100	105	TRUE	2021/1/14 5:01	R_2xxHprz8eBibJJu					24.31170654	109.3861084	anonymous	ZH-S	中立	比较同意	中立	比较同意	比较同意	比较同意	中立	中立	比较反对	中立	中立	同意	反对	比较反对	反对	比较反对	比较同意	中立	比较同意	同意	有点满意
2021/1/14 5:15	2021/1/14 5:17	IP Address	59.64.54.119	100	149	TRUE	2021/1/14 5:17	R_2f9cjRLxbimlrKx					24.31170654	109.3861084	anonymous	ZH-S	中立	比较反对	中立	比较反对	中立	比较反对	中立	中立	比较同意	比较反对	比较同意	比较同意	比较同意	中立	比较反对	比较反对	中立	比较反对	比较反对	同意	有点不满意
2021/1/14 5:20	2021/1/14 5:22	IP Address	59.64.54.119	100	95	TRUE	2021/1/14 5:22	R_ZmLZoyZwYRiZpPr					24.31170654	109.3861084	anonymous	ZH-S	同意	比较同意	同意	完全同意	比较同意	比较同意	中立	比较同意	比较同意	比较同意	中立	反对	同意	比较反对	中立	中立	比较同意	比较反对	比较同意	同意	有点满意
2021/1/14 5:24	2021/1/14 5:25	IP Address	59.64.54.119	100	73	TRUE	2021/1/14 5:25	R_1j7fnaSUFyMmojv					24.31170654	109.3861084	anonymous	ZH-S	完全同意	完全同意	完全同意	完全同意	完全同意	完全同意	完全同意	同意	同意	完全同意	中立	反对	完全同意	反对	同意	同意	同意	比较同意	同意	同意	极为满意
2021/1/14 5:28	2021/1/14 5:29	IP Address	59.64.54.119	100	62	TRUE	2021/1/14 5:29	R_10INi3QfEbw5QY8					24.31170654	109.3861084	anonymous	ZH-S	同意	同意	同意	同意	同意	比较同意	中立	比较同意	中立	比较同意	反对	中立	中立	反对	比较同意	中立	中立	比较同意	同意	同意	一般满意
2021/1/14 17:07	2021/1/14 17:09	IP Address	59.64.54.119	100	113	TRUE	2021/1/14 17:09	R_2D82tKY2Z2fdlxH					24.31170654	109.3861084	anonymous	ZH-S	比较反对	完全反对	比较反对	反对	完全反对	同意	中立	比较反对	完全同意	同意	完全同意	比较同意	同意	比较同意	完全反对	完全反对	反对	同意	同意	同意	有点满意
2021/1/14 17:12	2021/1/14 17:14	IP Address	219.142.99.14	100	97	TRUE	2021/1/14 17:14	R_USARkwmReQIxf45					39.92880249	116.3888855	anonymous	ZH-S	反对	反对	完全反对	反对	比较同意	比较同意	反对	比较反对	比较同意	比较反对	同意	同意	比较同意	比较同意	反对	反对	完全反对	比较反对	比较反对	同意	中立
2021/1/14 17:16	2021/1/14 17:17	IP Address	219.142.99.14	100	58	TRUE	2021/1/14 17:17	R_3emkx10nkyB31AZ					39.92880249	116.3888855	anonymous	ZH-S	比较同意	同意	比较同意	比较同意	完全同意	完全同意	同意	完全同意	同意	完全同意	同意	比较同意	同意	中立	比较同意	比较反对	中立	比较反对	同意	同意	极为满意
2021/1/14 17:20	2021/1/14 17:21	IP Address	59.64.54.119	100	66	TRUE	2021/1/14 17:21	R_3h0x2iT7vsxsXA6					24.31170654	109.3861084	anonymous	ZH-S	完全反对	完全反对	比较反对	反对	反对	同意	中立	反对	比较反对	反对	比较反对	完全同意	反对	比较反对	比较同意	完全反对	比较反对	比较同意	反对	同意	有点满意
2021/1/14 17:45	2021/1/14 17:46	IP Address	59.64.54.119	100	110	TRUE	2021/1/14 17:46	R_3qPZelxNYwBfSzh					24.31170654	109.3861084	anonymous	ZH-S	中立	中立	比较反对	中立	中立	比较反对	比较反对	比较同意	中立	比较同意	比较反对	比较反对	比较反对	比较反对	比较同意	比较反对	比较反对	中立	中立	同意	中立
2021/1/14 17:49	2021/1/14 17:51	IP Address	59.64.54.119	100	93	TRUE	2021/1/14 17:51	R_3O15UnCUTLJblri					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较反对	比较反对	比较反对	比较反对	比较同意	比较同意	比较同意	比较同意	比较同意	中立	比较反对	中立	中立	比较同意	比较反对	比较反对	中立	中立	同意	有点满意
2021/1/14 17:53	2021/1/14 17:54	IP Address	59.64.54.119	100	72	TRUE	2021/1/14 17:54	R_ODLOsNTf2wf3NMR					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	中立	中立	中立	比较反对	比较反对	比较反对	比较反对	中立	比较反对	比较反对	比较反对	比较反对	同意	有点不满意
2021/1/14 17:57	2021/1/14 17:59	IP Address	59.64.54.119	100	88	TRUE	2021/1/14 17:59	R_1C8wU59opeiHByD					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较反对	比较反对	中立	比较反对	比较同意	比较同意	比较同意	比较同意	比较同意	中立	比较反对	比较同意	比较反对	比较反对	比较反对	比较反对	比较反对	中立	同意	有点满意
2021/1/14 18:40	2021/1/14 18:41	IP Address	59.64.54.119	100	82	TRUE	2021/1/14 18:41	R_10HGgrYxcbBH557					24.31170654	109.3861084	anonymous	ZH-S	比较同意	同意	同意	同意	同意	比较同意	同意	同意	同意	同意	比较反对	比较反对	同意	中立	同意	中立	中立	中立	同意	同意	有点满意
2021/1/14 18:44	2021/1/14 18:45	IP Address	59.64.54.119	100	64	TRUE	2021/1/14 18:45	R_eVATeALbveLwGul					24.31170654	109.3861084	anonymous	ZH-S	中立	比较反对	中立	中立	中立	比较反对	中立	比较同意	比较同意	中立	比较反对	反对	比较反对	反对	比较反对	中立	中立	比较同意	中立	同意	有点不满意
2021/1/14 18:48	2021/1/14 18:48	IP Address	59.64.54.119	100	36	TRUE	2021/1/14 18:48	R_BP3qwlYRBpBwzZL					24.31170654	109.3861084	anonymous	ZH-S	反对	反对	反对	反对	反对	反对	反对	反对	反对	反对	中立	反对	反对	反对	反对	反对	反对	反对	反对	同意	一般不满意
2021/1/14 18:51	2021/1/14 18:52	IP Address	59.64.54.119	100	57	TRUE	2021/1/14 18:52	R_3q7E1fsfOZOFv1Z					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	中立	中立	中立	比较反对	反对	中立	反对	比较反对	中立	比较反对	中立	比较反对	同意	有点不满意
2021/1/14 19:17	2021/1/14 19:18	IP Address	59.64.54.119	100	46	TRUE	2021/1/14 19:18	R_2VxO8QwjJt0RtNa					24.31170654	109.3861084	anonymous	ZH-S	比较同意	比较反对	比较反对	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	同意	中立	同意	比较反对	比较同意	比较反对	中立	比较反对	中立	同意	有点满意
2021/1/14 19:21	2021/1/14 19:21	IP Address	59.64.54.119	100	40	TRUE	2021/1/14 19:21	R_30fbTjUlba1slgS					24.31170654	109.3861084	anonymous	ZH-S	比较反对	中立	比较反对	中立	中立	比较反对	比较反对	比较反对	比较反对	中立	比较反对	比较反对	比较反对	比较反对	反对	反对	反对	比较反对	比较反对	同意	中立
2021/1/14 19:24	2021/1/14 19:24	IP Address	59.64.54.119	100	40	TRUE	2021/1/14 19:25	R_1Nt63l8ijnqg6xp					24.31170654	109.3861084	anonymous	ZH-S	反对	反对	反对	比较反对	反对	比较反对	比较反对	中立	中立	反对	同意	中立	同意	同意	比较反对	反对	比较反对	反对	反对	同意	有点不满意
2021/1/14 19:27	2021/1/14 19:28	IP Address	59.64.54.119	100	36	TRUE	2021/1/14 19:28	R_RfchKOttOIPv22R					24.31170654	109.3861084	anonymous	ZH-S	比较反对	中立	比较反对	反对	比较同意	比较同意	比较反对	反对	比较反对	反对	比较同意	中立	比较反对	比较同意	比较反对	反对	比较反对	比较反对	比较反对	同意	中立
2021/1/14 19:42	2021/1/14 19:44	IP Address	59.64.54.119	100	107	TRUE	2021/1/14 19:44	R_p4T9dmK5cXJtmBr					24.31170654	109.3861084	anonymous	ZH-S	中立	比较反对	反对	比较反对	比较反对	中立	比较反对	中立	比较同意	中立	比较同意	比较反对	比较同意	中立	中立	比较反对	比较反对	比较反对	反对	同意	中立
2021/1/14 19:46	2021/1/14 19:47	IP Address	59.64.54.119	100	66	TRUE	2021/1/14 19:47	R_25uvNgSgpOVmApJ					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较反对	比较反对	反对	比较反对	中立	中立	反对	中立	中立	中立	同意	中立	比较同意	比较反对	反对	反对	反对	反对	同意	有点不满意
2021/1/14 19:50	2021/1/14 19:51	IP Address	59.64.54.119	100	54	TRUE	2021/1/14 19:51	R_3no9tDOfgacxYrV					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较反对	反对	反对	比较反对	比较反对	比较反对	反对	比较反对	反对	比较反对	中立	中立	中立	比较反对	反对	比较反对	反对	反对	同意	中立
2021/1/14 19:53	2021/1/14 19:54	IP Address	59.64.54.119	100	55	TRUE	2021/1/14 19:54	R_0jgBHBwCoYUmLL3					24.31170654	109.3861084	anonymous	ZH-S	中立	中立	中立	中立	中立	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	中立	比较同意	中立	中立	比较反对	比较反对	比较反对	比较同意	同意	有点满意
2021/1/14 20:38	2021/1/14 20:40	IP Address	219.142.99.14	100	91	TRUE	2021/1/14 20:40	R_d0YlyzofDrc2UJr					39.92880249	116.3888855	anonymous	ZH-S	完全反对	完全反对	反对	完全反对	完全反对	完全反对	比较反对	完全反对	中立	比较反对	同意	比较同意	完全同意	同意	完全反对	反对	完全反对	比较反对	完全反对	同意	一般不满意
2021/1/14 20:42	2021/1/14 20:43	IP Address	219.142.99.14	100	58	TRUE	2021/1/14 20:43	R_3Ej9STtdxWq6Df1					39.92880249	116.3888855	anonymous	ZH-S	反对	反对	反对	反对	比较反对	反对	反对	完全反对	完全反对	完全反对	比较反对	同意	比较反对	反对	反对	反对	完全反对	完全反对	完全反对	同意	一般不满意
2021/1/14 20:46	2021/1/14 20:47	IP Address	219.142.99.14	100	61	TRUE	2021/1/14 20:47	R_2PAaNCv3qeueAPW					39.92880249	116.3888855	anonymous	ZH-S	完全反对	完全反对	完全反对	完全反对	完全反对	完全反对	完全反对	完全反对	完全反对	完全反对	同意	同意	同意	完全同意	完全反对	完全反对	完全反对	中立	完全反对	同意	极不满意
2021/1/14 20:50	2021/1/14 20:50	IP Address	219.142.99.14	100	56	TRUE	2021/1/14 20:50	R_2RODlvcUmfGKc6u					39.92880249	116.3888855	anonymous	ZH-S	比较同意	同意	中立	比较同意	比较同意	比较同意	同意	同意	比较同意	同意	比较同意	中立	比较同意	比较同意	同意	比较同意	比较同意	同意	反对	同意	一般满意
2021/1/14 22:17	2021/1/14 22:18	IP Address	59.64.54.119	100	55	TRUE	2021/1/14 22:18	R_3h9L3oIy1Nsp50j					24.31170654	109.3861084	anonymous	ZH-S	中立	比较同意	比较同意	比较同意	比较同意	中立	中立	比较同意	比较同意	比较反对	比较反对	比较反对	比较同意	比较反对	比较同意	中立	比较反对	比较同意	比较同意	同意	一般满意
2021/1/14 22:21	2021/1/14 22:22	IP Address	59.64.54.119	100	40	TRUE	2021/1/14 22:22	R_22xoWXjyj8QEFZS					24.31170654	109.3861084	anonymous	ZH-S	中立	中立	中立	中立	中立	比较反对	比较反对	中立	比较反对	比较反对	中立	比较同意	比较反对	中立	反对	反对	反对	反对	比较反对	同意	中立
2021/1/14 22:24	2021/1/14 22:25	IP Address	59.64.54.119	100	48	TRUE	2021/1/14 22:25	R_3pbVbKDE9cj7u9Q					24.31170654	109.3861084	anonymous	ZH-S	反对	比较反对	中立	中立	比较同意	反对	反对	反对	比较反对	反对	反对	中立	反对	中立	中立	反对	比较反对	反对	反对	同意	中立
2021/1/14 22:27	2021/1/14 22:28	IP Address	59.64.54.119	100	31	TRUE	2021/1/14 22:28	R_1FfUEtJUP3kbwIh					24.31170654	109.3861084	anonymous	ZH-S	反对	反对	反对	反对	比较反对	反对	反对	反对	反对	反对	中立	反对	反对	中立	反对	反对	反对	反对	反对	同意	有点不满意
2021/1/14 22:44	2021/1/14 22:46	IP Address	59.64.54.119	100	93	TRUE	2021/1/14 22:46	R_2uUkoYpZoicb4Qg					24.31170654	109.3861084	anonymous	ZH-S	比较反对	反对	比较反对	比较反对	比较反对	中立	比较同意	中立	比较同意	比较反对	同意	比较同意	比较同意	同意	比较同意	比较反对	反对	比较反对	比较反对	同意	有点满意
2021/1/14 22:49	2021/1/14 22:50	IP Address	59.64.54.119	100	77	TRUE	2021/1/14 22:50	R_2U9oRetxCwEZz6a					24.31170654	109.3861084	anonymous	ZH-S	比较同意	中立	比较反对	中立	同意	反对	反对	反对	反对	反对	比较反对	同意	比较反对	比较同意	反对	完全反对	反对	反对	中立	同意	中立
2021/1/14 22:53	2021/1/14 22:54	IP Address	59.64.54.119	100	68	TRUE	2021/1/14 22:54	R_POnXuHY0c9bVfyN					24.31170654	109.3861084	anonymous	ZH-S	完全反对	完全反对	反对	完全反对	完全反对	反对	比较反对	完全反对	完全反对	反对	同意	同意	中立	同意	反对	完全反对	完全反对	完全反对	反对	同意	一般不满意
2021/1/14 22:57	2021/1/14 22:58	IP Address	59.64.54.119	100	76	TRUE	2021/1/14 22:58	R_1Fy7k920TVPbXiA					24.31170654	109.3861084	anonymous	ZH-S	比较同意	同意	同意	完全同意	同意	同意	比较反对	同意	同意	同意	反对	中立	中立	反对	同意	比较同意	比较同意	比较同意	同意	同意	一般满意
2021/1/14 23:17	2021/1/14 23:18	IP Address	59.64.54.119	100	99	TRUE	2021/1/14 23:18	R_3qldcXz0i3rKXUp					24.31170654	109.3861084	anonymous	ZH-S	比较同意	中立	同意	比较同意	同意	同意	同意	同意	同意	完全同意	完全反对	完全反对	比较反对	完全反对	中立	中立	比较反对	反对	中立	同意	一般满意
2021/1/14 23:21	2021/1/14 23:22	IP Address	59.64.54.119	100	79	TRUE	2021/1/14 23:22	R_23HpK22XzX3Gfeh					24.31170654	109.3861084	anonymous	ZH-S	比较反对	中立	比较反对	中立	反对	中立	中立	中立	比较反对	比较反对	比较同意	中立	比较同意	比较同意	比较反对	中立	比较反对	反对	中立	同意	有点不满意
2021/1/14 23:25	2021/1/14 23:26	IP Address	59.64.54.119	100	66	TRUE	2021/1/14 23:26	R_3Nx0XraQ7jR82qw					24.31170654	109.3861084	anonymous	ZH-S	完全同意	完全同意	完全同意	完全同意	完全同意	反对	完全反对	完全反对	完全反对	完全反对	反对	反对	完全反对	同意	完全同意	反对	反对	完全同意	比较同意	同意	一般满意
2021/1/14 23:29	2021/1/14 23:30	IP Address	59.64.54.119	100	100	TRUE	2021/1/14 23:30	R_54GyQHZxx82dSxz					24.31170654	109.3861084	anonymous	ZH-S	同意	比较同意	反对	同意	比较同意	反对	同意	反对	完全反对	完全反对	中立	同意	反对	同意	反对	完全反对	完全反对	反对	同意	同意	有点不满意
2021/1/14 23:44	2021/1/14 23:45	IP Address	59.64.54.119	100	96	TRUE	2021/1/14 23:45	R_1OpEgsfHMOj2bNM					24.31170654	109.3861084	anonymous	ZH-S	反对	中立	比较反对	中立	比较同意	比较反对	比较反对	比较反对	比较反对	比较反对	中立	比较反对	比较同意	比较同意	比较反对	比较反对	反对	反对	比较反对	同意	有点不满意
2021/1/14 23:48	2021/1/14 23:49	IP Address	59.64.54.119	100	59	TRUE	2021/1/14 23:49	R_1d4Rtcu015h5ciY					24.31170654	109.3861084	anonymous	ZH-S	中立	同意	比较同意	同意	同意	同意	同意	同意	同意	同意	比较反对	比较反对	同意	中立	同意	中立	中立	比较同意	同意	同意	有点满意
2021/1/14 23:52	2021/1/14 23:53	IP Address	59.64.54.119	100	60	TRUE	2021/1/14 23:53	R_Ddu804RYdDBv4M9					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较同意	比较反对	中立	比较同意	比较反对	比较反对	比较反对	中立	比较反对	比较同意	中立	中立	比较同意	比较反对	比较反对	完全反对	比较反对	比较反对	同意	有点不满意
2021/1/14 23:56	2021/1/14 23:57	IP Address	59.64.54.119	100	65	TRUE	2021/1/14 23:57	R_2BgQy8RiaduTkuf					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较同意	中立	中立	比较同意	比较反对	比较反对	中立	比较反对	中立	中立	中立	中立	中立	中立	比较反对	反对	比较反对	比较反对	同意	中立
2021/1/15 0:10	2021/1/15 0:13	IP Address	59.64.54.119	100	166	TRUE	2021/1/15 0:13	R_2uwCNOFhZSw3NDG					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较同意	比较反对	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	比较反对	比较同意	比较反对	比较同意	反对	反对	反对	比较反对	同意	有点满意
2021/1/15 0:16	2021/1/15 0:18	IP Address	59.64.54.119	100	126	TRUE	2021/1/15 0:18	R_ONDzodjH74nvoR3					24.31170654	109.3861084	anonymous	ZH-S	反对	比较同意	反对	比较同意	比较同意	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	比较反对	反对	比较反对	反对	反对	反对	比较反对	同意	有点不满意
2021/1/15 0:21	2021/1/15 0:22	IP Address	59.64.54.119	100	85	TRUE	2021/1/15 0:22	R_3lEpeIRN4FS35qD					24.31170654	109.3861084	anonymous	ZH-S	反对	比较反对	反对	比较反对	比较反对	比较同意	比较反对	比较反对	比较同意	比较反对	比较反对	反对	比较同意	比较反对	反对	反对	反对	反对	反对	同意	有点满意
2021/1/15 0:25	2021/1/15 0:27	IP Address	59.64.54.119	100	119	TRUE	2021/1/15 0:27	R_1LjL1IUke5TskZJ					24.31170654	109.3861084	anonymous	ZH-S	比较反对	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	比较同意	同意	比较同意	比较反对	反对	比较同意	比较反对	比较同意	比较反对	比较同意	比较反对	比较同意	同意	一般满意
